rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,GUERNSEY,25750,25750,0,23761,23665,96,8.37086
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,HUMBERSIDE,140,0,140,33,0,33,324.24242
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,INVERNESS,83762,83762,0,68240,68240,0,22.74619
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,ISLE OF MAN,27238,27238,0,30968,30968,0,-12.04469
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,JERSEY,35908,35908,0,36579,36579,0,-1.83439
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,LEEDS BRADFORD,10,10,0,10,10,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,LIVERPOOL (JOHN LENNON),0,0,0,41,41,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,MANCHESTER,246,212,34,84,50,34,192.85714
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,NEWCASTLE,143216,143216,0,125272,125081,191,14.32403
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,NEWQUAY,93,93,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,NORWICH,114,0,114,35,0,35,225.71429
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRISTOL,TEESSIDE INTERNATIONAL AIRPORT,72,35,37,71,0,71,1.40845
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,BRIZE NORTON,MANCHESTER,0,0,0,45,0,45,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CAMBRIDGE,MANCHESTER,462,462,0,668,668,0,-30.83832
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CAMBRIDGE,TEESSIDE INTERNATIONAL AIRPORT,39,0,39,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CAMPBELTOWN,GLASGOW,7004,7004,0,5709,5709,0,22.68348
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CAMPBELTOWN,ISLAY,2,2,0,50,50,0,-96
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CAMPBELTOWN,TIREE,66,66,0,34,34,0,94.11765
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,EAST MIDLANDS INTERNATIONAL,65,0,65,47,0,47,38.29787
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,EDINBURGH,20320,19848,472,20514,19933,581,-0.9457
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,EXETER,43,43,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,GLASGOW,175,0,175,311,0,311,-43.7299
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,HUMBERSIDE,108,0,108,149,0,149,-27.51678
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,LEEDS BRADFORD,259,0,259,57,0,57,354.38596
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,LIVERPOOL (JOHN LENNON),0,0,0,281,0,281,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,MANCHESTER,230,0,230,290,0,290,-20.68966
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,NEWCASTLE,118,0,118,198,0,198,-40.40404
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,NEWQUAY,4,4,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,NORWICH,148,0,148,154,0,154,-3.8961
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,SOUTHAMPTON,0,0,0,38,0,38,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CARDIFF WALES,TEESSIDE INTERNATIONAL AIRPORT,357,0,357,70,0,70,410
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),EDINBURGH,245,79,166,6713,6713,0,-96.35036
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),GLASGOW,15855,15534,321,15588,15588,0,1.71286
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),LIVERPOOL (JOHN LENNON),10703,10703,0,23055,23055,0,-53.57623
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),MANCHESTER,56967,56967,0,54844,54844,0,3.87098
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,COLL,TIREE,194,194,0,152,152,0,27.63158
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,COLONSAY,ISLAY,111,111,0,116,116,0,-4.31034
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,COLONSAY,TIREE,17,17,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,COMPTON ABASS,GUERNSEY,4,4,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,DONCASTER SHEFFIELD,FARNBOROUGH,0,0,0,108,0,108,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,DONCASTER SHEFFIELD,NORWICH,0,0,0,71,0,71,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,DUNDEE,KIRKWALL,450,450,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,DUNDEE,SOUTHAMPTON,0,0,0,27,27,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,DUNDEE,SUMBURGH,1743,1743,0,1352,1352,0,28.92012
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,EDINBURGH,84,0,84,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,EXETER,0,0,0,9,0,9,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,GLASGOW,40,0,40,71,0,71,-43.66197
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,GUERNSEY,11218,11218,0,12624,12624,0,-11.13752
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,HUMBERSIDE,537,537,0,142,0,142,278.16901
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,JERSEY,26303,26303,0,26593,26593,0,-1.09051
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,LEEDS BRADFORD,0,0,0,800,800,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,LIVERPOOL (JOHN LENNON),0,0,0,170,170,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,MANCHESTER,787,787,0,1039,759,280,-24.25409
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,NEWCASTLE,98,0,98,902,348,554,-89.13525
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,NEWQUAY,2828,2828,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,SOUTHAMPTON,34,0,34,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDAY,KIRKWALL,523,523,0,302,302,0,73.17881
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,EXETER,24003,24003,0,23933,23933,0,0.29248
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,GLASGOW,1195,1195,0,176,176,0,578.97727
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,GUERNSEY,877,877,0,2263,2263,0,-61.24613
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,HUMBERSIDE,0,0,0,13,13,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,INVERNESS,495,116,379,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,ISLE OF MAN,11367,11367,0,9692,9692,0,17.28229
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,JERSEY,17932,17932,0,1486,1486,0,1106.72948
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,KIRKWALL,38745,38745,0,34480,34480,0,12.36949
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,LEEDS BRADFORD,296,296,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,LIVERPOOL (JOHN LENNON),169,138,31,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,MANCHESTER,670,670,0,659,520,139,1.6692
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,NEWCASTLE,498,498,0,145,145,0,243.44828
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,NEWQUAY,20867,20867,0,12824,12824,0,62.71834
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,NORWICH,0,0,0,1314,1219,95,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,PRESTWICK,162,162,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,SOUTHAMPTON,89058,89058,0,81632,81466,166,9.09692
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,STORNOWAY,18513,18513,0,16580,16580,0,11.65862
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EDINBURGH,SUMBURGH,37191,37031,160,38421,35454,2967,-3.20137
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,GLASGOW,12773,12773,0,12898,12808,90,-0.96914
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,GLOUCESTERSHIRE,0,0,0,20,20,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,GUERNSEY,17012,17012,0,16374,16374,0,3.89642
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,ISLES OF SCILLY (ST.MARYS),8063,8063,0,11821,11821,0,-31.79088
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,JERSEY,28204,28204,0,29507,29507,0,-4.4159
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,LANDS END (ST JUST),99,99,0,48,48,0,106.25
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,MANCHESTER,133,99,34,353,353,0,-62.32295
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,NEWCASTLE,13597,13553,44,15473,15473,0,-12.12435
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,NEWQUAY,12,12,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,NORWICH,108,36,72,4884,4884,0,-97.7887
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,SOUTHAMPTON,0,0,0,42,42,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,EXETER,TEESSIDE INTERNATIONAL AIRPORT,85,85,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FAIR ISLE,LERWICK (TINGWALL),1910,1910,0,1891,1891,0,1.00476
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FAIR ISLE,SUMBURGH,0,0,0,30,30,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,HUMBERSIDE,100,0,100,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,INVERNESS,0,0,0,85,0,85,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,ISLE OF MAN,0,0,0,5,0,5,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,JERSEY,0,0,0,50,0,50,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,LIVERPOOL (JOHN LENNON),318,0,318,191,29,162,66.49215
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,TEESSIDE INTERNATIONAL AIRPORT,40,0,40,72,27,45,-44.44444
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FARNBOROUGH,WICK JOHN O GROATS,34,0,34,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FOULA,LERWICK (TINGWALL),1003,1003,0,991,991,0,1.2109
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,FOULA,SUMBURGH,0,0,0,22,22,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,GUERNSEY,0,0,0,154,154,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,INVERNESS,144,144,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,ISLAY,28990,28990,0,25979,25979,0,11.59013
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,ISLE OF MAN,0,0,0,27,27,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,JERSEY,51034,51034,0,49176,49176,0,3.77827
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,KIRKWALL,17534,17534,0,16257,16257,0,7.85508
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,LEEDS BRADFORD,329,329,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,LIVERPOOL (JOHN LENNON),0,0,0,114,0,114,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,MANCHESTER,28,28,0,124,124,0,-77.41935
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,NEWCASTLE,373,15,358,81,0,81,360.49383
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,NEWQUAY,5045,5045,0,5476,5476,0,-7.87071
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,NORWICH,72,20,52,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,SOUTHAMPTON,87044,87044,0,74832,74832,0,16.31922
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,STORNOWAY,66894,66894,0,62233,62233,0,7.4896
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,SUMBURGH,20080,20080,0,21733,21733,0,-7.60594
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GLASGOW,TIREE,11319,11319,0,10796,10796,0,4.84439
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,HUMBERSIDE,100,0,100,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,ISLE OF MAN,478,347,131,278,278,0,71.94245
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,JERSEY,76798,76472,326,71654,71494,160,7.17894
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,LEEDS BRADFORD,4104,4104,0,3785,3785,0,8.42801
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,MANCHESTER,63827,63827,0,58753,58753,0,8.63615
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,SOUTHAMPTON,97466,97421,45,96815,96815,0,0.67242
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,GUERNSEY,STORNOWAY,202,0,202,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,JERSEY,1989,0,1989,2081,2081,0,-4.42095
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,LEEDS BRADFORD,79,79,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,NEWCASTLE,37,37,0,438,438,0,-91.55251
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,NEWQUAY,1332,1332,0,2187,2187,0,-39.09465
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,NORWICH,138,25,113,44,0,44,213.63636
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,SOUTHAMPTON,100,0,100,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,TEESSIDE INTERNATIONAL AIRPORT,10,0,10,76,0,76,-86.84211
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,HUMBERSIDE,WARTON,20,0,20,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,KIRKWALL,1299,1299,0,1852,1852,0,-29.85961
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,MANCHESTER,27048,27048,0,35445,35445,0,-23.69022
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,NEWQUAY,0,0,0,177,177,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,NORWICH,0,0,0,2,2,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,STORNOWAY,12180,12180,0,13234,13222,12,-7.96433
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,SUMBURGH,12538,12213,325,12819,12779,40,-2.19206
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,INVERNESS,TIREE,4,4,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLAY,OBAN (NORTH CONNEL),54,54,0,44,44,0,22.72727
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLAY,TIREE,0,0,0,16,16,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLE OF MAN,JERSEY,500,500,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLE OF MAN,LIVERPOOL (JOHN LENNON),171818,171818,0,154364,154364,0,11.30704
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLE OF MAN,MANCHESTER,119845,119845,0,96143,96143,0,24.65286
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLE OF MAN,NEWCASTLE,0,0,0,178,0,178,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLE OF MAN,NEWQUAY,1716,1716,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLE OF MAN,TEESSIDE INTERNATIONAL AIRPORT,184,0,184,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,ISLES OF SCILLY (ST.MARYS),NEWQUAY,1530,1530,0,2104,2104,0,-27.28137
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,LEEDS BRADFORD,13248,13248,0,14123,14123,0,-6.19557
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,LIVERPOOL (JOHN LENNON),118671,118671,0,101802,101802,0,16.5704
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,MANCHESTER,87909,87909,0,80917,80917,0,8.64095
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,NEWCASTLE,5501,5436,65,6112,6112,0,-9.99673
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,NORWICH,3939,3939,0,4286,4286,0,-8.09613
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,SOUTHAMPTON,99895,99895,0,99706,99706,0,0.18956
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,JERSEY,TEESSIDE INTERNATIONAL AIRPORT,2350,2350,0,2375,2375,0,-1.05263
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,NORTH RONALDSAY,5903,5903,0,5531,5531,0,6.72573
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,PAPA WESTRAY,4691,4691,0,4595,4595,0,2.08923
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,PRESTWICK,7,0,7,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,SANDAY,3211,3211,0,3002,3002,0,6.96203
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,STRONSAY,3033,3033,0,2995,2995,0,1.26878
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,SUMBURGH,6171,6171,0,7727,7727,0,-20.13718
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,KIRKWALL,WESTRAY,3368,3368,0,3216,3216,0,4.72637
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LANDS END (ST JUST),NEWQUAY,52,52,0,8,8,0,550
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,LIVERPOOL (JOHN LENNON),34,34,0,175,175,0,-80.57143
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,NEWCASTLE,0,0,0,187,187,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,NEWQUAY,0,0,0,150,150,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,NORWICH,68,0,68,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LEEDS BRADFORD,SOUTHAMPTON,0,0,0,704,670,34,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LERWICK (TINGWALL),SUMBURGH,0,0,0,4,4,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),MANCHESTER,552,552,0,177,177,0,211.86441
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),NEWCASTLE,379,0,379,539,176,363,-29.6846
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),NORWICH,246,0,246,195,0,195,26.15385
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),PRESTWICK,54,0,54,123,123,0,-56.09756
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,LIVERPOOL (JOHN LENNON),SOUTHAMPTON,250,66,184,198,0,198,26.26263
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,MANCHESTER,NEWCASTLE,178,0,178,235,235,0,-24.25532
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,MANCHESTER,NEWQUAY,75091,75091,0,60391,60391,0,24.34138
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,MANCHESTER,NORWICH,0,0,0,179,0,179,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,MANCHESTER,SOUTHAMPTON,5515,5418,97,10871,10780,91,-49.2687
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,MANCHESTER,STORNOWAY,4851,4851,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,MANCHESTER,SUMBURGH,11361,11361,0,8457,8457,0,34.33842
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWCASTLE,NEWQUAY,3968,3968,0,5884,5884,0,-32.56288
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWCASTLE,NORWICH,0,0,0,70,0,70,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWCASTLE,SOUTHAMPTON,46908,46808,100,39122,39122,0,19.90185
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWQUAY,PRESTWICK,29,0,29,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWQUAY,SOUTHAMPTON,51,51,0,21,21,0,142.85714
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWQUAY,SUMBURGH,2,2,0,359,359,0,-99.4429
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NEWQUAY,TEESSIDE INTERNATIONAL AIRPORT,0,0,0,1269,1269,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NORWICH,SOUTHAMPTON,0,0,0,75,75,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,NORWICH,TEESSIDE INTERNATIONAL AIRPORT,73,0,73,108,108,0,-32.40741
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,OBAN (NORTH CONNEL),TIREE,251,251,0,252,252,0,-0.39683
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,SKEGNESS,SUMBURGH,0,0,0,34,34,0,-100
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,STORNOWAY,5201,5201,0,0,0,0,0
19/03/2024 13:31,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,TEESSIDE INTERNATIONAL AIRPORT,105,0,105,153,153,0,-31.37255

