rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,LIVERPOOL (JOHN LENNON),87,87,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,LUTON,0,0,0,230,230,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,MANCHESTER,268,268,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,NEWCASTLE,448,274,174,117,0,117,282.90598
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,PRESTWICK,0,0,0,140,140,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,SOUTHAMPTON,36,0,36,144,144,0,-75
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BIRMINGHAM,STANSTED,210,210,0,381,381,0,-44.88189
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,BIRMINGHAM,368,0,368,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,BLACKPOOL,46,0,46,209,83,126,-77.99043
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,CARDIFF WALES,47,0,47,108,0,108,-56.48148
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,DONCASTER SHEFFIELD,0,0,0,83,0,83,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,EAST MIDLANDS INTERNATIONAL,343,0,343,142,0,142,141.5493
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,EDINBURGH,48192,48192,0,38,0,38,126721.05263
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,GATWICK,689,334,355,307,307,0,124.42997
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,HUMBERSIDE,0,0,0,67,0,67,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,LEEDS BRADFORD,101,0,101,92,0,92,9.78261
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,LIVERPOOL (JOHN LENNON),267,0,267,94,0,94,184.04255
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,MANCHESTER,340,0,340,170,0,170,100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,NEWCASTLE,0,0,0,179,0,179,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BOURNEMOUTH,TEESSIDE INTERNATIONAL AIRPORT,0,0,0,70,0,70,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,ABERDEEN,16344,16344,0,15574,15574,0,4.94414
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,BELFAST CITY (GEORGE BEST),44215,44215,0,11051,11051,0,300.09954
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,BELFAST INTERNATIONAL,269385,269385,0,251256,251256,0,7.21535
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,BIRMINGHAM,23,23,0,426,357,69,-94.60094
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,CARDIFF WALES,538,538,0,56,0,56,860.71429
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,EAST MIDLANDS INTERNATIONAL,18,18,0,98,98,0,-81.63265
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,EDINBURGH,422825,422825,0,296617,296617,0,42.54915
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,EXETER,822,822,0,324,260,64,153.7037
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,GATWICK,712,712,0,6,6,0,11766.66667
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,GLASGOW,295945,295903,42,290662,290662,0,1.81758
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,GUERNSEY,25750,25750,0,23761,23665,96,8.37086
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,INVERNESS,83762,83762,0,68240,68240,0,22.74619
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,ISLE OF MAN,27238,27238,0,30968,30968,0,-12.04469
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,JERSEY,35908,35908,0,36579,36579,0,-1.83439
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,LEEDS BRADFORD,10,10,0,10,10,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,LIVERPOOL (JOHN LENNON),0,0,0,41,41,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,MANCHESTER,246,212,34,84,50,34,192.85714
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,NEWCASTLE,143216,143216,0,125272,125081,191,14.32403
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,NEWQUAY,93,93,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,NORWICH,114,0,114,35,0,35,225.71429
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,STANSTED,186,186,0,88,88,0,111.36364
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,BRISTOL,TEESSIDE INTERNATIONAL AIRPORT,72,35,37,71,0,71,1.40845
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CAMPBELTOWN,GLASGOW,7004,7004,0,5709,5709,0,22.68348
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CAMPBELTOWN,ISLAY,2,2,0,50,50,0,-96
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CAMPBELTOWN,TIREE,66,66,0,34,34,0,94.11765
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,ABERDEEN,1,0,1,27,27,0,-96.2963
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BELFAST CITY (GEORGE BEST),35639,35457,182,14215,14215,0,150.71403
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BELFAST INTERNATIONAL,11546,11546,0,262,40,222,4306.87023
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BIGGIN HILL,47,0,47,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BIRMINGHAM,0,0,0,46,0,46,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BLACKPOOL,91,0,91,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BOURNEMOUTH,47,0,47,41,0,41,14.63415
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,BRISTOL,0,0,0,75,75,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,EAST MIDLANDS INTERNATIONAL,65,0,65,47,0,47,38.29787
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,EDINBURGH,20320,19848,472,20514,19933,581,-0.9457
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,GLASGOW,175,0,175,311,0,311,-43.7299
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,HUMBERSIDE,108,0,108,149,0,149,-27.51678
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,LEEDS BRADFORD,259,0,259,57,0,57,354.38596
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,LIVERPOOL (JOHN LENNON),0,0,0,281,0,281,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,MANCHESTER,230,0,230,290,0,290,-20.68966
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,NEWCASTLE,118,0,118,198,0,198,-40.40404
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,NORWICH,148,0,148,154,0,154,-3.8961
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,SOUTHAMPTON,0,0,0,38,0,38,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,STANSTED,28,0,28,27,0,27,3.7037
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CARDIFF WALES,TEESSIDE INTERNATIONAL AIRPORT,357,0,357,70,0,70,410
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),BIRMINGHAM,323,0,323,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),EDINBURGH,245,79,166,6713,6713,0,-96.35036
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),GLASGOW,15855,15534,321,15588,15588,0,1.71286
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),HEATHROW,46760,46760,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),LIVERPOOL (JOHN LENNON),10703,10703,0,23055,23055,0,-53.57623
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),MANCHESTER,56967,56967,0,54844,54844,0,3.87098
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,CITY OF DERRY (EGLINTON),STANSTED,19058,19058,0,58604,58604,0,-67.48004
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DONCASTER SHEFFIELD,BIGGIN HILL,0,0,0,147,0,147,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DONCASTER SHEFFIELD,BOURNEMOUTH,0,0,0,80,0,80,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DONCASTER SHEFFIELD,FARNBOROUGH,0,0,0,108,0,108,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DONCASTER SHEFFIELD,NORWICH,0,0,0,71,0,71,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DUNDEE,BELFAST CITY (GEORGE BEST),3071,3071,0,6908,6908,0,-55.5443
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DUNDEE,BIGGIN HILL,3,0,3,3,0,3,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DUNDEE,HEATHROW,18742,18742,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DUNDEE,KIRKWALL,450,450,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DUNDEE,LONDON CITY,8544,8544,0,28211,28211,0,-69.71394
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,DUNDEE,SUMBURGH,1743,1743,0,1352,1352,0,28.92012
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,ABERDEEN,202,202,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BELFAST CITY (GEORGE BEST),37276,37276,0,17905,17905,0,108.18766
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BELFAST INTERNATIONAL,39785,39785,0,10881,10699,182,265.63735
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BIRMINGHAM,671,671,0,504,342,162,33.13492
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BOURNEMOUTH,69,69,0,132,0,132,-47.72727
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,BRISTOL,0,0,0,349,349,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,CARDIFF WALES,65,0,65,71,0,71,-8.4507
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,DONCASTER SHEFFIELD,0,0,0,325,0,325,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,EDINBURGH,84,0,84,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,EXETER,0,0,0,9,0,9,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,GLASGOW,40,0,40,71,0,71,-43.66197
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,GUERNSEY,11218,11218,0,12624,12624,0,-11.13752
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,HUMBERSIDE,537,537,0,142,0,142,278.16901
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,JERSEY,26303,26303,0,26593,26593,0,-1.09051
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,LEEDS BRADFORD,0,0,0,800,800,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,LIVERPOOL (JOHN LENNON),0,0,0,170,170,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,MANCHESTER,787,787,0,1039,759,280,-24.25409
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,NEWCASTLE,98,0,98,902,348,554,-89.13525
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,NEWQUAY,2828,2828,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,SOUTHAMPTON,34,0,34,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EAST MIDLANDS INTERNATIONAL,STANSTED,530,530,0,17,17,0,3017.64706
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,ABERDEEN,203,203,0,244,244,0,-16.80328
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,BELFAST CITY (GEORGE BEST),117671,117516,155,84798,84798,0,38.76624
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,BELFAST INTERNATIONAL,434261,434094,167,307256,307183,73,41.33524
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,BIRMINGHAM,215703,215233,470,172423,172423,0,25.10106
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,BOURNEMOUTH,48140,48140,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,BRISTOL,422681,422681,0,296516,296516,0,42.54914
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,CARDIFF WALES,20357,19884,473,20464,20078,386,-0.52287
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,CITY OF DERRY (EGLINTON),245,79,166,6688,6688,0,-96.33672
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,EAST MIDLANDS INTERNATIONAL,102,0,102,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,EXETER,24003,24003,0,23933,23933,0,0.29248
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,GATWICK,459475,459475,0,409571,409297,274,12.18446
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,GLASGOW,1195,1195,0,176,176,0,578.97727
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,GUERNSEY,877,877,0,2263,2263,0,-61.24613
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,HEATHROW,1049428,1049334,94,732823,732706,117,43.20347
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,HUMBERSIDE,0,0,0,13,13,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,INVERNESS,495,116,379,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,ISLE OF MAN,11367,11367,0,9692,9692,0,17.28229
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,JERSEY,17932,17932,0,1486,1486,0,1106.72948
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,KIRKWALL,38745,38745,0,34480,34480,0,12.36949
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,LEEDS BRADFORD,296,296,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,LONDON CITY,342973,342934,39,304734,304734,0,12.54832
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,LUTON,313533,313350,183,246462,246376,86,27.21353
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,MANCHESTER,670,670,0,659,520,139,1.6692
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,NEWCASTLE,498,498,0,145,145,0,243.44828
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,NEWQUAY,20867,20867,0,12824,12824,0,62.71834
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,NORWICH,0,0,0,1314,1219,95,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,PRESTWICK,162,162,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,SOUTHAMPTON,89058,89058,0,81632,81466,166,9.09692
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,STANSTED,600026,600026,0,266477,265885,592,125.1699
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,STORNOWAY,18513,18513,0,16580,16580,0,11.65862
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EDINBURGH,SUMBURGH,37191,37031,160,38421,35454,2967,-3.20137
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,BELFAST CITY (GEORGE BEST),30857,30857,0,19817,19817,0,55.70974
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,BIGGIN HILL,83,0,83,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,BIRMINGHAM,32,32,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,BRISTOL,2169,2169,0,807,807,0,168.77323
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,CARDIFF WALES,43,43,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,EAST MIDLANDS INTERNATIONAL,31,31,0,8,8,0,287.5
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,EDINBURGH,23998,23998,0,23908,23908,0,0.37644
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,GLASGOW,12773,12773,0,12898,12808,90,-0.96914
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,GLOUCESTERSHIRE,0,0,0,20,20,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,GUERNSEY,17012,17012,0,16374,16374,0,3.89642
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,HEATHROW,41,41,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,ISLES OF SCILLY (ST.MARYS),8063,8063,0,11821,11821,0,-31.79088
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,JERSEY,28204,28204,0,29507,29507,0,-4.4159
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,LANDS END (ST JUST),99,99,0,48,48,0,106.25
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,MANCHESTER,133,99,34,353,353,0,-62.32295
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,NEWCASTLE,13597,13553,44,15473,15473,0,-12.12435
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,NEWQUAY,12,12,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,NORWICH,108,36,72,4884,4884,0,-97.7887
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,SOUTHAMPTON,0,0,0,42,42,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,STANSTED,0,0,0,40,0,40,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,EXETER,TEESSIDE INTERNATIONAL AIRPORT,85,85,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,ABERDEEN,201,186,15,91,91,0,120.87912
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,BARRA,12917,12917,0,13451,13451,0,-3.96997
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,BELFAST CITY (GEORGE BEST),104227,104227,0,64574,64574,0,61.40707
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,BELFAST INTERNATIONAL,309943,309943,0,300493,300493,0,3.14483
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,BENBECULA,26339,26339,0,24608,24608,0,7.0343
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,BIRMINGHAM,164220,164150,70,184031,184031,0,-10.76503
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,BRISTOL,296326,296281,45,290300,290300,0,2.07578
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,CAMPBELTOWN,7146,7146,0,5954,5954,0,20.02015
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,CARDIFF WALES,215,129,86,311,0,311,-30.86817
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,CITY OF DERRY (EGLINTON),15875,15554,321,15643,15643,0,1.48309
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,EAST MIDLANDS INTERNATIONAL,40,0,40,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,EDINBURGH,486,333,153,196,196,0,147.95918
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,EXETER,12849,12849,0,12861,12771,90,-0.09331
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,GATWICK,466319,466319,0,434066,433885,181,7.43044
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,GUERNSEY,0,0,0,154,154,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,HEATHROW,859520,859520,0,694730,694478,252,23.72001
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,INVERNESS,144,144,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,ISLAY,28990,28990,0,25979,25979,0,11.59013
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,ISLE OF MAN,0,0,0,27,27,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,JERSEY,51034,51034,0,49176,49176,0,3.77827
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,KIRKWALL,17534,17534,0,16257,16257,0,7.85508
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,LEEDS BRADFORD,329,329,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,LIVERPOOL (JOHN LENNON),0,0,0,114,0,114,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,LONDON CITY,209062,209062,0,177016,177016,0,18.10345
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,LUTON,236550,236500,50,210063,209996,67,12.60907
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,MANCHESTER,28,28,0,124,124,0,-77.41935
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,NEWCASTLE,373,15,358,81,0,81,360.49383
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,NEWQUAY,5045,5045,0,5476,5476,0,-7.87071
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,NORWICH,72,20,52,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,SOUTHAMPTON,87044,87044,0,74832,74832,0,16.31922
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,STANSTED,228993,228804,189,215588,215140,448,6.21788
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,STORNOWAY,66894,66894,0,62233,62233,0,7.4896
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,SUMBURGH,20080,20080,0,21733,21733,0,-7.60594
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GLASGOW,TIREE,11319,11319,0,10796,10796,0,4.84439
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,ABERDEEN,460,199,261,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,ALDERNEY,32525,32525,0,33608,33608,0,-3.22245
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,BELFAST CITY (GEORGE BEST),0,0,0,950,950,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,BIRMINGHAM,32386,32386,0,29167,29116,51,11.03645
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,BRISTOL,26285,26285,0,24098,24002,96,9.07544
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,COMPTON ABASS,4,4,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,EAST MIDLANDS INTERNATIONAL,11324,11324,0,12641,12641,0,-10.41848
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,EDINBURGH,859,859,0,2261,2261,0,-62.00796
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,EXETER,16110,16110,0,16077,16076,1,0.20526
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,GATWICK,307327,307325,2,281180,281180,0,9.29903
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,GLASGOW,6,0,6,154,154,0,-96.1039
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,ISLE OF MAN,478,347,131,278,278,0,71.94245
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,JERSEY,76798,76472,326,71654,71494,160,7.17894
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,LEEDS BRADFORD,4104,4104,0,3785,3785,0,8.42801
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,LONDON CITY,0,0,0,2531,2531,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,MANCHESTER,63827,63827,0,58753,58753,0,8.63615
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,SOUTHAMPTON,97466,97421,45,96815,96815,0,0.67242
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,GUERNSEY,STORNOWAY,202,0,202,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,HUMBERSIDE,ABERDEEN,11275,11275,0,10272,10272,0,9.76441
